StartChargeSeq,TradeFlowNo,ConnectorID,StartTime,EndTime,TotalPower,TotalElecMoney,OriginSeviceMoney,TotalSeviceMoney,TotalMoney,StopReason,SumPeriod,ChargeDetails
341803223202308021119430001	,08705020101100000002490801169094638350	,005241422000024908001	,2023-08-02 11:22:48	,2023-08-02 13:06:53	,32.0100,14.4000,4.8000,4.8000,19.2000,,0,[],
341803223202308021305500001	,42408900000002500023080288879369	,4240890000000250001	,2023-08-02 13:06:02	,2023-08-02 13:08:03	,0.0000,0.0000,0.0000,0.0000,0.0000,,0,[],
341803223202308021205100001	,35402900000001240023080231661939	,3540290000000124001	,2023-08-02 12:05:16	,2023-08-02 13:10:10	,31.0500,20.7400,9.9400,9.9400,30.6800,,0,[],
341803223202308021217420001	,88303900000009000023080258342736	,8830390000000900001	,2023-08-02 12:17:46	,2023-08-02 13:12:19	,31.4000,17.2600,12.5600,12.5600,29.8200,,0,[],
341803223202308021212190001	,88601900000009640023080291024524	,8860190000000964001	,2023-08-02 12:12:28	,2023-08-02 13:12:37	,30.4500,20.3400,9.7400,9.7400,30.0800,,0,[],
341803223202308021315290001	,11402900000203670023080213150301	,1140290000020367001	,2023-08-02 13:15:23	,2023-08-02 13:15:37	,0.0000,0.0000,0.0000,0.0000,0.0000,,0,[],
341803223202308021251070001	,88303900000003290023080261331451	,8830390000000329001	,2023-08-02 12:51:12	,2023-08-02 13:20:00	,12.6400,6.9500,5.6900,5.6900,12.6400,,0,[],
341803223202308021307120001	,08705020101100000000852801169095283224	,005191249000008528001	,2023-08-02 13:07:13	,2023-08-02 13:21:44	,12.6900,11.4200,8.8800,8.8800,20.3000,,0,[],
341803223202308021224440001	,32405900000002500023080227158822	,3240590000000250001	,2023-08-02 12:25:17	,2023-08-02 13:26:20	,28.2000,18.8000,9.1100,9.1100,27.9100,,0,[],
341803223202308021254340001	,50401900100228600223080201564407	,5040190010022860002	,2023-08-02 12:54:35	,2023-08-02 13:37:00	,27.1100,17.8900,10.5700,10.5700,28.4600,,0,[],
341803223202308021253450001	,33405900000003590023080266436044	,3340590000000359001	,2023-08-02 12:53:11	,2023-08-02 13:37:22	,18.5600,20.6400,1.9700,1.9700,22.6100,,0,[],
341803223202308021335490001	,02705010101100000000019402169095454221	,001091737000000194002	,2023-08-02 13:37:32	,2023-08-02 13:40:08	,0.0000,0.0000,0.0000,0.0000,0.0000,,0,[],
341803223202308021338540001	,02705010101100000000019402169095473422	,001091737000000194002	,2023-08-02 13:40:36	,2023-08-02 13:41:51	,0.0000,0.0000,0.0000,0.0000,0.0000,,0,[],
341803223202308021341170001	,50401900100228610223080202501477	,5040190010022861002	,2023-08-02 13:41:18	,2023-08-02 13:41:56	,0.0000,0.0000,0.0000,0.0000,0.0000,,0,[],
341803223202308021342460001	,50401900100228610223080202513187	,5040190010022861002	,2023-08-02 13:42:46	,2023-08-02 13:43:38	,0.0000,0.0000,0.0000,0.0000,0.0000,,0,[],
341803223202308021230550001	,12426900000065890023080233411772	,1242690000006589001	,2023-08-02 12:29:35	,2023-08-02 13:42:19	,27.0600,20.3400,9.4700,9.4700,29.8100,,0,[],
341803223202308020913220001	,00905010102100000000089601169093880293	,002231743000000896001	,2023-08-02 09:14:10	,2023-08-02 13:47:30	,15.5900,9.9900,4.6800,4.6800,14.6700,,0,[],
341803223202308021211430001	,08705020101100000002492802169094949648	,005241426000024928002	,2023-08-02 12:14:40	,2023-08-02 13:57:06	,29.8900,13.4500,4.4800,4.4800,17.9300,,0,[],
341803223202308021227440001	,08705020101100000001956901169095046446	,001211729000019569001	,2023-08-02 12:29:34	,2023-08-02 14:09:14	,39.0500,17.5700,5.8600,5.8600,23.4300,,0,[],
341803223202308021403570001	,35402900000003290023080218673312	,3540290000000329001	,2023-08-02 14:04:02	,2023-08-02 14:10:02	,4.4400,2.9700,1.6400,1.6400,4.6100,,0,[],
341803223202308021242380001	,71111900000000430023080216157475	,7111190000000043001	,2023-08-02 12:43:20	,2023-08-02 14:12:00	,16.1600,7.2700,5.3300,5.3300,12.6000,,0,[],
341803223202308021410440001	,35402900000003290023080218686094	,3540290000000329001	,2023-08-02 14:10:50	,2023-08-02 14:13:13	,1.3200,0.8800,0.4900,0.4900,1.3700,,0,[],
341803223202308021345030001	,50401900100228610223080202520808	,5040190010022861002	,2023-08-02 13:45:04	,2023-08-02 14:22:39	,28.4200,18.7500,11.0800,11.0800,29.8300,,0,[],
341803223202308021329160001	,35401900000006190023080264393043	,3540190000000619001	,2023-08-02 13:29:16	,2023-08-02 14:29:36	,28.5200,19.0500,7.1300,7.1300,26.1800,,0,[],
341803223202308021318060001	,35102900000012880123080220983684	,3510290000001288001	,2023-08-02 13:18:07	,2023-08-02 14:29:46	,27.1200,18.1200,10.8500,10.8500,28.9700,,0,[],
341803223202308021415510001	,35402900000002410023080236036888	,3540290000000241001	,2023-08-02 14:16:21	,2023-08-02 14:33:35	,6.5200,4.3600,2.4100,2.4100,6.7700,,0,[],
341803223202308021418080001	,50401900100228630223080200876497	,5040190010022863002	,2023-08-02 14:18:08	,2023-08-02 14:38:37	,17.1300,11.3100,6.6800,6.6800,17.9900,,0,[],
341803223202308021357580001	,12426900000066660023080236968409	,1242690000006666001	,2023-08-02 13:55:51	,2023-08-02 14:38:12	,18.1500,13.6400,6.3500,6.3500,19.9900,,0,[],
341803223202308021433070001	,88303900000003260023080250873164	,8830390000000326001	,2023-08-02 14:33:10	,2023-08-02 14:42:10	,0.0000,0.0000,0.0000,0.0000,0.0000,,0,[],
341803223202308021341000001	,02705010101100000000019401169095485338	,001091737000000194001	,2023-08-02 13:42:50	,2023-08-02 14:44:24	,18.8700,8.4900,2.8300,2.8300,11.3200,,0,[],
341803223202308021434000001	,35402900000002410023080236045976	,3540290000000241001	,2023-08-02 14:34:30	,2023-08-02 14:43:53	,5.7000,3.8100,2.1100,2.1100,5.9200,,0,[],
341803223202308021426290001	,11402900000208580023080213302352	,1140290000020858001	,2023-08-02 14:26:30	,2023-08-02 14:50:21	,17.4100,15.8800,13.9300,13.9300,29.8100,,0,[],
341803223202308021429260001	,50404900000014400023080285650732	,5040490000001440001	,2023-08-02 14:29:30	,2023-08-02 15:00:31	,17.7000,11.6800,6.9000,6.9000,18.5800,,0,[],
341803223202308021417450001	,43401900000000080223080211123919	,4340190000000008002	,2023-08-02 14:17:46	,2023-08-02 15:05:07	,29.8900,24.3900,9.4200,9.4200,33.8100,,0,[],
341803223202308021443520001	,35402900000002420023080248545841	,3540290000000242001	,2023-08-02 14:44:16	,2023-08-02 15:09:55	,15.4500,11.6700,5.4700,5.4700,17.1400,,0,[],
341803223202308021501320001	,31401900000079830023080203927516	,3140190000007983001	,2023-08-02 15:01:22	,2023-08-02 15:16:57	,7.0100,5.2200,3.5100,3.5100,8.7300,,0,[],
341803223202308021448050001	,88501900000000320023080239853980	,8850190000000032001	,2023-08-02 14:48:05	,2023-08-02 15:18:19	,23.9700,20.0400,9.5900,9.5900,29.6300,,0,[],
341803223202308021423230001	,12426900000071210123080205828735	,1242690000007121001	,2023-08-02 14:23:23	,2023-08-02 15:19:13	,32.8600,24.7000,11.5000,11.5000,36.2000,,0,[],
341803223202308021447070001	,33401900000001270223080218724459	,3340190000000127002	,2023-08-02 14:47:08	,2023-08-02 15:19:14	,25.8800,23.3000,6.4600,6.4600,29.7600,,0,[],
341803223202308021436150001	,37402900000004690123080253266091	,3740290000000469001	,2023-08-02 14:36:16	,2023-08-02 15:22:16	,31.4000,21.9100,4.7100,4.7100,26.6200,,0,[],
341803223202308021507290001	,88306900000009750023080230488288	,8830690000000975001	,2023-08-02 15:07:46	,2023-08-02 15:35:24	,20.4200,16.6600,6.4300,6.4300,23.0900,,0,[],
341803223202308021508390001	,88315900000001110023080239687621	,8831590000000111001	,2023-08-02 15:09:18	,2023-08-02 15:35:47	,17.8600,10.6400,7.1400,7.1400,17.7800,,0,[],
341803223202308021530500001	,37402900000004690123080253277989	,3740290000000469001	,2023-08-02 15:30:50	,2023-08-02 15:37:39	,2.6100,1.8200,0.3900,0.3900,2.2100,,0,[],
341803223202308021520210001	,33401900000001270223080218738242	,3340190000000127002	,2023-08-02 15:20:22	,2023-08-02 15:40:28	,7.8800,7.1000,1.9700,1.9700,9.0700,,0,[],
341803223202308021518240001	,31101900000011500023080221936260	,3110190000001150001	,2023-08-02 15:18:24	,2023-08-02 15:47:56	,16.9900,12.6500,10.1900,10.1900,22.8400,,0,[],
341803223202308021512270001	,31101900000011950023080224611286	,3110190000001195001	,2023-08-02 15:12:27	,2023-08-02 15:49:32	,13.7000,10.2000,8.2200,8.2200,18.4200,,0,[],
341803223202308021521120001	,08705020101100000002093607169096087237	,002221357000020936007	,2023-08-02 15:21:06	,2023-08-02 15:49:36	,18.4900,11.7600,12.0200,12.0200,23.7800,,0,[],
341803223202308021441360001	,11402900000026750023080216969788	,1140290000002675001	,2023-08-02 14:41:38	,2023-08-02 15:56:02	,38.1500,29.2900,30.5200,30.5200,59.8100,,0,[],
341803223202307311540510001	,08705020101100000001964901169078925185	,001211735000019649001	,2023-07-31 15:40:52	,2023-07-31 15:56:44	,8.3700,3.7700,1.2600,1.2600,5.0300,,0,[],
341803223202308021539570001	,08705020101100000004294701169096199718	,007181529000042947001	,2023-08-02 15:39:56	,2023-08-02 16:00:05	,16.5100,11.4900,4.1300,4.1300,15.6200,,0,[],
341803223202308021543370001	,12426900000065920023080231589982	,1242690000006592001	,2023-08-02 15:42:52	,2023-08-02 16:00:11	,11.9100,9.0100,4.1700,4.1700,13.1800,,0,[],
341803223202308021529130001	,31101900000000930023080204688271	,3110190000000093001	,2023-08-02 15:29:01	,2023-08-02 16:01:24	,22.2300,16.5500,6.6700,6.6700,23.2200,,0,[],
341803223202308021548450001	,31101900000011710023080253662688	,3110190000001171001	,2023-08-02 15:48:46	,2023-08-02 16:11:47	,22.0300,16.4000,13.2200,13.2200,29.6200,,0,[],
341803223202308021436050001	,88303900000008970023080269535501	,8830390000000897001	,2023-08-02 14:36:16	,2023-08-02 16:14:06	,27.5100,15.1300,11.0000,11.0000,26.1300,,0,[],
341803223202308021615280001	,88304900000002670023080204900845	,8830490000000267001	,2023-08-02 16:14:37	,2023-08-02 16:15:35	,0.0000,0.0000,0.0000,0.0000,0.0000,,0,[],
341803223202308021506340001	,31101900000011450023080241051817	,3110190000001145001	,2023-08-02 15:06:34	,2023-08-02 16:19:41	,35.2940,26.2800,21.1800,21.1800,47.4600,,0,[],
341803223202308021612410001	,33410900000000990023080202295694	,3341090000000099001	,2023-08-02 16:12:41	,2023-08-02 16:27:21	,9.3200,11.3400,2.6400,2.6400,13.9800,,0,[],
341803223202308021553110001	,32405900000003750023080215514336	,3240590000000375001	,2023-08-02 15:53:12	,2023-08-02 16:33:42	,4.4200,2.9500,2.1400,2.1400,5.0900,,0,[],
341803223202308021604250001	,31401900000036060023080238155947	,3140190000003606001	,2023-08-02 16:03:34	,2023-08-02 16:36:12	,26.0300,19.3800,10.4100,10.4100,29.7900,,0,[],
341803223202308021623310001	,88601900000010600023080252973622	,8860190000001060001	,2023-08-02 16:24:32	,2023-08-02 16:40:18	,12.5400,11.8300,3.1400,3.1400,14.9700,,0,[],
341803223202308021525550001	,11402900000150910023080223585393	,1140290000015091001	,2023-08-02 15:26:34	,2023-08-02 16:42:19	,29.8700,20.7000,23.9000,23.9000,44.6000,,0,[],
341803223202308021617010001	,88304900000002670023080204913421	,8830490000000267001	,2023-08-02 16:16:10	,2023-08-02 16:48:03	,16.3600,17.7900,9.8200,9.8200,27.6100,,0,[],
341803223202308021549390001	,11402900000208210223080270117013	,1140290000020821002	,2023-08-02 15:49:42	,2023-08-02 16:49:55	,33.3300,23.1000,26.6600,26.6600,49.7600,,0,[],
341803223202308021655050001	,88304900000002670023080204925387	,8830490000000267001	,2023-08-02 16:54:02	,2023-08-02 16:55:01	,0.0000,0.0000,0.0000,0.0000,0.0000,,0,[],
341803223202308021621030001	,71111900000000390023080222250469	,7111190000000039001	,2023-08-02 16:21:46	,2023-08-02 16:58:33	,12.6600,5.7000,4.1800,4.1800,9.8800,,0,[],
341803223202308021546250001	,88306900000003780023080261869011	,8830690000000378001	,2023-08-02 15:46:36	,2023-08-02 17:00:16	,34.6400,28.2700,6.5800,6.5800,34.8500,,0,[],
341803223202308021652090001	,11402900000208210223080270122378	,1140290000020821002	,2023-08-02 16:52:09	,2023-08-02 17:02:00	,2.9500,2.0400,2.3600,2.3600,4.4000,,0,[],
341803223202308021544470001	,88601900000004920023080284636370	,8860190000000492001	,2023-08-02 15:46:35	,2023-08-02 17:05:33	,39.3800,37.2800,10.6300,10.6300,47.9100,,0,[],
341803223202308021648430001	,08705020101100000000108602169096612345	,002041007000001086002	,2023-08-02 16:48:47	,2023-08-02 17:10:58	,13.3500,7.8800,8.0100,8.0100,15.8900,,0,[],
341803223202308021630550001	,31101900000000890023080205513165	,3110190000000089001	,2023-08-02 16:31:00	,2023-08-02 17:12:39	,19.4800,14.5000,5.8400,5.8400,20.3400,,0,[],
341803223202308021643260001	,11402900000210500023080265532070	,1140290000021050001	,2023-08-02 16:43:26	,2023-08-02 17:19:56	,18.2800,12.6700,14.6200,14.6200,27.2900,,0,[],
341803223202308021649280001	,32405900000002210023080206858351	,3240590000000221001	,2023-08-02 16:49:54	,2023-08-02 17:25:11	,21.6800,14.4600,7.0100,7.0100,21.4700,,0,[],
341803223202308021712270001	,02005020101100000000116302169096754059	,002071501000001163002	,2023-08-02 17:12:28	,2023-08-02 17:27:33	,14.6700,11.0000,6.6000,6.6000,17.6000,,0,[],
341803223202308021626290001	,08705020101100000003196709169096478940	,011071417000031967009	,2023-08-02 16:26:47	,2023-08-02 17:28:21	,19.7270,13.4600,4.9300,4.9300,18.3900,,0,[],
341803223202308021649010001	,88303900000010660023080265741182	,8830390000001066001	,2023-08-02 16:50:45	,2023-08-02 17:30:04	,23.1000,12.7000,9.2400,9.2400,21.9400,,0,[],
341803223202308021654310001	,33401900000013060023080233739889	,3340190000001306001	,2023-08-02 16:54:20	,2023-08-02 17:35:10	,28.5500,25.7100,3.9900,3.9900,29.7000,,0,[],
341803223202308021720090001	,12101900000239130123080203603003	,1210190000023913001	,2023-08-02 17:20:09	,2023-08-02 17:35:56	,15.1900,16.4400,3.8000,3.8000,20.2400,,0,[],
341803223202308021708210001	,88306900000011160023080290278283	,8830690000001116001	,2023-08-02 17:09:35	,2023-08-02 17:37:08	,20.0200,16.3400,6.3100,6.3100,22.6500,,0,[],
341803223202308021316540001	,11402900000204520023080213163407	,1140290000020452001	,2023-08-02 13:16:50	,2023-08-02 17:51:45	,8.6200,7.2900,6.9000,6.9000,14.1900,,0,[],
341803223202308021708080001	,31401900000014130023080234627565	,3140190000001413001	,2023-08-02 17:07:41	,2023-08-02 17:51:55	,39.6000,29.4900,17.8200,17.8200,47.3100,,0,[],
341803223202308021741370001	,11402900000014840023080216379177	,1140290000001484001	,2023-08-02 17:40:58	,2023-08-02 17:53:36	,6.6500,4.6100,5.3200,5.3200,9.9300,,0,[],
341803223202308021541320001	,00105010102100000067285701169096208670	,012271606000672857001	,2023-08-02 15:41:33	,2023-08-02 18:35:20	,15.2100,9.7500,10.6500,10.6500,20.4000,,0,[],
341803223202308021836380001	,00105010102100000067285701169097259821	,012271606000672857001	,2023-08-02 18:36:39	,2023-08-02 18:37:50	,0.0800,0.0500,0.0600,0.0600,0.1100,,0,[],
341803223202308021817100001	,02005020101100000000104302169097143070	,002071501000001043002	,2023-08-02 18:17:05	,2023-08-02 18:37:46	,17.0900,12.8200,7.6900,7.6900,20.5100,,0,[],
341803223202308021838120001	,00105010102100000067285701169097269290	,012271606000672857001	,2023-08-02 18:38:13	,2023-08-02 18:39:50	,0.1200,0.0800,0.0800,0.0800,0.1600,,0,[],
341803223202308021800030001	,42401900000002440023080243061428	,4240190000000244001	,2023-08-02 17:59:46	,2023-08-02 18:42:12	,24.9600,17.3700,6.2400,6.2400,23.6100,,0,[],
341803223202308021747040001	,12101900000226240023080252919234	,1210190000022624001	,2023-08-02 17:47:05	,2023-08-02 18:44:18	,27.3500,29.6100,8.2100,8.2100,37.8200,,0,[],
341803223202308021830400001	,88303900000009040023080263185359	,8830390000000904001	,2023-08-02 18:30:51	,2023-08-02 18:44:49	,12.9500,11.3800,5.1800,5.1800,16.5600,,0,[],
341803223202308021806380001	,11402900000210500023080265542099	,1140290000021050001	,2023-08-02 18:06:39	,2023-08-02 19:14:49	,27.4500,25.0400,21.9600,21.9600,47.0000,,0,[],
341803223202308021853580001	,02005020101100000000106301169097363885	,001261810000001063001	,2023-08-02 18:53:53	,2023-08-02 19:20:42	,25.4800,19.1100,11.4700,11.4700,30.5800,,0,[],
341803223202308021916050001	,35402900000001070023080258496283	,3540290000000107001	,2023-08-02 19:15:58	,2023-08-02 19:22:18	,5.4800,5.1700,1.7500,1.7500,6.9200,,0,[],
341803223202308021915430001	,02005020101100000000409402169097493783	,011071232000004094002	,2023-08-02 19:15:44	,2023-08-02 19:32:13	,15.5390,12.2800,5.4400,5.4400,17.7200,,0,[],
341803223202308021922180001	,02005020101100000000106301169097533889	,001261810000001063001	,2023-08-02 19:22:13	,2023-08-02 19:39:32	,11.6700,8.7500,5.2500,5.2500,14.0000,,0,[],
341803223202308021940100001	,32405900000001720023080216615032	,3240590000000172001	,2023-08-02 19:40:04	,2023-08-02 19:41:56	,0.2600,0.1700,0.0800,0.0800,0.2500,,0,[],
341803223202307311617580001	,08705020101100000002489701169079147864	,005241420000024897001	,2023-07-31 16:17:59	,2023-07-31 17:02:01	,12.8600,5.9500,2.1200,2.1200,8.0700,,0,[],
341803223202308021931500001	,50404900000002370023080239458568	,5040490000000237001	,2023-08-02 19:31:53	,2023-08-02 20:06:19	,24.3800,16.0900,15.1100,15.1100,31.2000,,0,[],
341803223202308021945170001	,31401900000044300023080249187356	,3140190000004430001	,2023-08-02 19:45:20	,2023-08-02 20:06:37	,16.3100,21.4800,8.1600,8.1600,29.6400,,0,[],
341803223202308021943470001	,32405900000001730023080232381897	,3240590000000173001	,2023-08-02 19:44:01	,2023-08-02 20:06:46	,13.3000,8.8700,4.3000,4.3000,13.1700,,0,[],
341803223202308021903230001	,35402900000000370023080256208078	,3540290000000037001	,2023-08-02 19:02:09	,2023-08-02 20:13:26	,23.5400,22.2100,7.5300,7.5300,29.7400,,0,[],
341803223202308021940030001	,35402900000003190023080259601307	,3540290000000319001	,2023-08-02 19:40:39	,2023-08-02 20:20:43	,20.3600,16.6400,6.9800,6.9800,23.6200,,0,[],
341803223202308021937280001	,35102900000012830223080264920118	,3510290000001283002	,2023-08-02 19:37:28	,2023-08-02 20:21:56	,15.7200,13.3100,6.0900,6.0900,19.4000,,0,[],
341803223202308022029410001	,50401900100228530223080203389065	,5040190010022853002	,2023-08-02 20:29:42	,2023-08-02 20:51:19	,18.7300,12.3600,7.3000,7.3000,19.6600,,0,[],
341803223202308022055350001	,51441900000000050023080259555195	,5144190000000005001	,2023-08-02 20:55:37	,2023-08-02 20:56:57	,0.0000,0.0000,0.0000,0.0000,0.0000,,0,[],
341803223202308022057570001	,51441900000000050023080259567788	,5144190000000005001	,2023-08-02 20:58:00	,2023-08-02 21:00:01	,0.0000,0.0000,0.0000,0.0000,0.0000,,0,[],
341803223202308022009540001	,35402900000002320023080249836786	,3540290000000232001	,2023-08-02 20:08:47	,2023-08-02 21:00:38	,28.7400,19.2000,10.6300,10.6300,29.8300,,0,[],
341803223202308022101460001	,12101900000226230023080253911592	,1210190000022623001	,2023-08-02 21:01:43	,2023-08-02 21:15:49	,9.2300,6.9400,2.7700,2.7700,9.7100,,0,[],
341803223202308022036230001	,50404900000017480023080220582576	,5040490000001748001	,2023-08-02 20:35:26	,2023-08-02 21:18:58	,29.6900,19.6000,11.5800,11.5800,31.1800,,0,[],
341803223202308022059330001	,51441900000000060023080220727429	,5144190000000006001	,2023-08-02 20:59:38	,2023-08-02 21:22:59	,24.4400,14.8300,14.6600,14.6600,29.4900,,0,[],
341803223202308022124290001	,51441900000000060023080220736689	,5144190000000006001	,2023-08-02 21:24:36	,2023-08-02 21:50:09	,24.4400,14.8300,14.6600,14.6600,29.4900,,0,[],
341803223202308022139240001	,88303900000002900023080262347340	,8830390000000290001	,2023-08-02 21:39:28	,2023-08-02 21:53:12	,7.4000,6.5000,2.9600,2.9600,9.4600,,0,[],
341803223202308022150380001	,61413900000003750123080292893885	,6141390000000375001	,2023-08-02 21:50:39	,2023-08-02 22:10:22	,15.2800,13.4300,6.1100,6.1100,19.5400,,0,[],
341803223202308022203370001	,02005020101100000000101302169098501841	,002071501000001013002	,2023-08-02 22:03:32	,2023-08-02 22:15:42	,8.0900,6.0700,3.6400,3.6400,9.7100,,0,[],
341803223202308022126190001	,35401900000003020023080266664879	,3540190000000302001	,2023-08-02 21:26:40	,2023-08-02 22:19:53	,18.8400,15.7700,3.9300,3.9300,19.7000,,0,[],
341803223202308022150310001	,12426900000070150123080210767164	,1242690000007015001	,2023-08-02 21:50:32	,2023-08-02 22:26:19	,18.5200,13.9200,6.4800,6.4800,20.4000,,0,[],
341803223202308022218010001	,08705020101100000003787801169098587471	,001171213000037878001	,2023-08-02 22:18:00	,2023-08-02 22:28:54	,10.5200,7.3400,1.5800,1.5800,8.9200,,0,[],
341803223202308022219410001	,08705020101100000001501702169098598161	,011121732000015017002	,2023-08-02 22:19:48	,2023-08-02 22:45:42	,17.1700,12.4000,6.1800,6.1800,18.5800,,0,[],
341803223202308022252210001	,02005020101100000000177401169098794147	,008191816000001774001	,2023-08-02 22:52:23	,2023-08-02 22:52:28	,0.0000,0.0000,0.0000,0.0000,0.0000,,0,[],
341803223202308022253520001	,12426900000022350023080250497415	,1242690000002235001	,2023-08-02 22:54:28	,2023-08-02 22:55:24	,0.0600,0.0500,0.0200,0.0200,0.0700,,0,[],
341803223202308022200170001	,33405900000002850023080294134984	,3340590000000285001	,2023-08-02 21:59:11	,2023-08-02 22:56:27	,41.1400,13.0100,7.5600,7.5600,20.5700,,0,[],
341803223202308022141500001	,12426900000036020023080281363918	,1242690000003602001	,2023-08-02 21:41:54	,2023-08-02 23:00:03	,37.8400,28.4400,17.0300,17.0300,45.4700,,0,[],
341803223202308022201490001	,33401900000027610023080224875665	,3340190000002761001	,2023-08-02 22:01:49	,2023-08-02 23:06:43	,29.2200,17.2400,5.8400,5.8400,23.0800,,0,[],
341803223202308022203440001	,33401900000012440023080217610002	,3340190000001244001	,2023-08-02 22:03:45	,2023-08-02 23:06:56	,29.4400,20.3100,5.8900,5.8900,26.2000,,0,[],
341803223202308022202410001	,31101900000015070023080213371073	,3110190000001507001	,2023-08-02 22:02:41	,2023-08-02 23:09:53	,57.2020,18.0400,34.3200,34.3200,52.3600,,0,[],
341803223202308022309440001	,40001900000000640023080229116170	,4000190000000064001	,2023-08-02 23:09:49	,2023-08-02 23:11:03	,0.0000,0.0000,0.0000,0.0000,0.0000,,0,[],
341803223202308022310080001	,33401900000000760023080203279224	,3340190000000076001	,2023-08-02 23:11:16	,2023-08-02 23:12:16	,0.4900,0.2900,0.0500,0.0500,0.3400,,0,[],
341803223202308022216000001	,33405900000004140023080280706008	,3340590000000414001	,2023-08-02 22:16:06	,2023-08-02 23:14:52	,26.2800,8.3100,4.8300,4.8300,13.1400,,0,[],
341803223202308022204410001	,02005020101100000000007301169098507590	,001260945000000073001	,2023-08-02 22:06:45	,2023-08-02 23:17:11	,44.3000,29.2400,17.2800,17.2800,46.5200,,0,[],
341803223202308022316570001	,31101900000015200023080237432696	,3110190000001520001	,2023-08-02 23:16:58	,2023-08-02 23:17:36	,0.0200,0.0100,0.0100,0.0100,0.0200,,0,[],
341803223202308022258560001	,31101900000015640023080210104206	,3110190000001564001	,2023-08-02 22:58:57	,2023-08-02 23:19:34	,12.4060,3.9100,6.2000,6.2000,10.1100,,0,[],
341803223202308022319120001	,61413900000003760123080286638002	,6141390000000376001	,2023-08-02 23:19:12	,2023-08-02 23:19:37	,0.0000,0.0000,0.0000,0.0000,0.0000,,0,[],
341803223202308022321410001	,12426900000062680023080232733977	,1242690000006268001	,2023-08-02 23:21:47	,2023-08-02 23:24:46	,0.6400,0.2500,0.2600,0.2600,0.5100,,0,[],
341803223202308022258500001	,88303900000003170023080271913011	,8830390000000317001	,2023-08-02 22:58:54	,2023-08-02 23:29:39	,28.0400,6.3300,11.2200,11.2200,17.5500,,0,[],
341803223202308022318560001	,31101900000015200023080237445385	,3110190000001520001	,2023-08-02 23:18:56	,2023-08-02 23:30:23	,10.6700,3.3700,6.4100,6.4100,9.7800,,0,[],
341803223202308022313220001	,33401900000000770023080203985857	,3340190000000077001	,2023-08-02 23:14:48	,2023-08-02 23:33:03	,16.3100,9.6200,1.6300,1.6300,11.2500,,0,[],
341803223202308022318070001	,88306900000043920223080218720267	,8830690000004392002	,2023-08-02 23:18:07	,2023-08-02 23:36:46	,5.3900,2.1000,2.9600,2.9600,5.0600,,0,[],
341803223202308022239100001	,33401900000027680123080236487045	,3340190000002768001	,2023-08-02 22:39:11	,2023-08-02 23:36:59	,36.4700,21.5200,7.2900,7.2900,28.8100,,0,[],
341803223202308022247130001	,31401900000007270023080238613480	,3140190000000727001	,2023-08-02 22:45:27	,2023-08-02 23:38:05	,37.6200,11.8600,22.5700,22.5700,34.4300,,0,[],
341803223202308022324170001	,33401900000000530023080244943492	,3340190000000053001	,2023-08-02 23:24:20	,2023-08-02 23:41:24	,9.9000,5.8400,1.9800,1.9800,7.8200,,0,[],
341803223202308022331190001	,31101900000015200023080237451525	,3110190000001520001	,2023-08-02 23:31:20	,2023-08-02 23:42:49	,10.6600,3.3600,6.4000,6.4000,9.7600,,0,[],
341803223202308022218050001	,33405900000002810023080236060387	,3340590000000281001	,2023-08-02 22:17:30	,2023-08-02 23:48:09	,45.4900,14.3800,10.6400,10.6400,25.0200,,0,[],
341803223202308022349070001	,31101900000011470023080234539968	,3110190000001147001	,2023-08-02 23:49:08	,2023-08-02 23:49:37	,0.0000,0.0000,0.0000,0.0000,0.0000,,0,[],
341803223202308022312530001	,88306900000005530023080250673807	,8830690000000553001	,2023-08-02 23:12:49	,2023-08-02 23:51:04	,20.9500,7.4200,6.7000,6.7000,14.1200,,0,[],
341803223202308022304240001	,31101900000011480023080220833520	,3110190000001148001	,2023-08-02 23:04:24	,2023-08-02 23:51:37	,24.5240,7.7300,14.7100,14.7100,22.4400,,0,[],
341803223202308022241260001	,88315900000000420123080207581264	,8831590000000042001	,2023-08-02 22:41:27	,2023-08-02 23:54:26	,42.5500,13.7100,8.5100,8.5100,22.2200,,0,[],
341803223202308022351020001	,31401900000003670023080203677860	,3140190000000367001	,2023-08-02 23:51:07	,2023-08-02 23:55:07	,1.5300,0.4800,0.4600,0.4600,0.9400,,0,[],
341803223202308022319420001	,31401900000009020023080202559877	,3140190000000902001	,2023-08-02 23:17:24	,2023-08-02 23:53:10	,18.5900,5.8600,7.4400,7.4400,13.3000,,0,[],
341803223202308022309510001	,35402900000003320023080222953174	,3540290000000332001	,2023-08-02 23:09:56	,2023-08-02 23:55:53	,18.9800,12.6800,7.0200,7.0200,19.7000,,0,[],
341803223202308022318330001	,31401900000075030023080265904425	,3140190000007503001	,2023-08-02 23:19:05	,2023-08-02 23:56:13	,18.4100,5.8000,11.0500,11.0500,16.8500,,0,[],
341803223202308022334040001	,88302900000005410223080216651678	,8830290000000541002	,2023-08-02 23:34:05	,2023-08-02 23:57:53	,18.2600,12.1800,5.9000,5.9000,18.0800,,0,[],
341803223202308022335430001	,33401900000001420023080200717922	,3340190000000142001	,2023-08-02 23:36:04	,2023-08-02 23:59:52	,11.0300,6.5100,1.1000,1.1000,7.6100,,0,[],
